text_score,text_score_expansion,hashtag,hasURL,isReply,length,tweet_topic_time_diff,semantic_overlap,#entityTypes,#entities,organization_entities,person_entities,work_entities,event_entities,species_entities,places_entities,nFollowers,nFriends,nFavorties,nListed,isVerified,isGeoEnabled,twitterAge,#tweetsPosted,relevanceJudge
-16,-16,0,1,0,22,8,0,0,0,0,0,0,0,0,0,4272,4732,572,77,0,0,3.012084,8237,0
-8.42394,-8.15975,1,1,0,112,6,1,1,1,1,0,0,0,0,0,496,1420,3,7,0,0,3.322461,116,1
-8.80709,-8.61035,0,0,0,48,0,1,1,1,1,0,0,0,0,0,419,279,35,5,0,1,1.190228,17289,0
-8.80829,-8.61155,0,0,0,52,14,1,2,2,1,0,1,0,0,0,431,294,12,0,0,0,1.475636,14215,0
-8.80908,-8.61235,0,0,1,74,13,1,1,1,1,0,0,0,0,0,4350,400,307,108,0,0,1.817942,54155,0
-8.81067,-8.61394,1,0,0,105,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.80988,-8.61314,0,0,0,69,13,1,2,2,1,0,1,0,0,0,978,743,235,6,0,1,2.516232,29466,0
-8.8067,-8.60996,0,0,0,35,5,1,1,1,1,0,0,0,0,0,216,154,6,10,0,1,2.977148,10160,0
-16,-16,0,0,0,140,13,0,0,1,0,0,0,0,0,0,235,77,20,1,0,0,1.728091,15065,0
-16,-8.57752,0,0,0,125,11,1,1,2,1,0,0,0,0,0,9,14,0,0,0,0,2.373656,72,1
-8.4431,-8.29976,0,0,0,132,11,1,1,2,1,0,0,0,0,0,637,1980,47,40,0,1,3.063964,13317,1
-16,-8.59595,0,0,0,136,7,1,1,2,1,0,0,0,0,0,1699,499,4,131,0,0,3.091666,46623,0
-8.8055,-8.60876,1,0,0,31,2,1,1,1,1,0,0,0,0,0,50,102,0,0,0,0,2.934676,3328,0
-8.81028,-8.61354,0,0,0,86,10,1,1,1,1,0,0,0,0,0,79,451,2,0,0,1,2.425676,1813,1
-8.80829,-8.59971,1,0,0,66,2,1,1,2,1,0,0,0,0,0,1871,1714,18,30,0,0,1.508853,14124,1
-8.42433,-8.15395,0,0,0,128,11,1,1,1,4,0,0,0,0,0,371,157,110,9,0,0,2.573604,12506,1
-16,-16,0,0,0,32,0,0,0,0,0,0,0,0,0,0,69,38,293,0,0,0,2.164537,1277,0
-16,-16,0,0,0,32,13,0,0,0,0,0,0,0,0,0,294,323,47,17,0,0,1.658364,10302,0
-16,-16,1,0,1,140,3,0,1,1,0,0,1,0,0,0,116,113,2,4,0,0,1.918725,3873,0
-16,-8.60448,0,0,0,121,8,1,1,3,1,0,0,0,0,0,861,1522,10045,81,0,0,2.925548,11467,0
-16,-8.60567,0,0,0,136,11,1,1,3,4,0,0,0,0,0,469,402,11,55,0,0,1.31741,9001,0
-8.80869,-8.61195,0,1,0,54,4,1,2,4,1,0,1,0,0,0,10272,9991,1,254,0,1,2.887165,5004,1
-8.42116,-8.15078,0,0,0,96,9,1,1,1,1,0,0,0,0,0,122,104,0,2,0,0,1.57726,2028,0
-8.80749,-8.57946,0,0,0,48,5,1,1,3,1,0,0,0,0,0,166,260,123,1,0,0,1.250284,25751,0
-8.10411,-8.06007,0,0,0,56,9,1,1,3,1,0,0,0,0,0,2954,3033,0,0,0,0,1.98,2739,1
-8.10927,-8.05443,0,1,0,116,11,1,1,5,1,0,0,0,0,0,461,179,13,22,0,0,3.725174,6763,1
-16,-16,0,1,0,115,3,0,2,4,2,1,0,0,0,0,103,26,0,1,0,0,1.25758,10817,0
-16,-16,0,1,0,106,0,0,2,3,1,0,2,0,0,0,65,100,730,1,0,0,1.579589,16465,0
-16,-16,0,1,0,110,1,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,1,0,38,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,1,0,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.71976,-7.61918,0,1,0,104,11,1,1,2,1,0,0,0,0,0,196,187,5,6,0,0,3.467398,768,1
-16,-16,0,1,0,112,8,0,0,0,0,0,0,0,0,0,556,481,55,3,0,0,1.734736,16270,0
-16,-16,0,1,0,111,7,0,1,2,0,0,1,0,0,0,1,23,0,0,0,0,1.361515,55,0
-16,-16,1,1,0,117,8,0,0,1,0,0,0,0,0,0,684,400,145,80,0,1,1.288028,9385,0
-8.80908,-8.59198,1,1,0,58,5,1,1,2,1,0,0,0,0,0,1564,1676,232,9,0,0,1.255457,27481,0
-16,-16,1,1,0,115,3,0,0,1,0,0,0,0,0,0,7612,7476,213,287,0,0,3.755057,14397,0
-8.31229,-8.21988,1,0,0,90,11,1,1,3,2,0,0,0,0,0,1254,1987,2,11,0,1,3.036358,2002,0
-8.31506,-8.19367,0,1,0,117,11,1,1,4,1,0,0,0,0,0,117,270,100,3,0,0,2.102694,2282,0
-8.23669,-8.14485,0,0,0,140,8,0,0,3,0,0,0,0,0,0,61,53,66,1,0,0,2.374487,2002,0
-16,-8.56657,0,1,0,121,11,1,1,4,1,0,0,0,0,0,170,132,0,8,0,0,2.695692,3183,0
-8.81226,-8.55882,0,0,1,123,7,1,1,3,1,0,0,0,0,0,429,425,18,40,0,0,3.049361,9452,0
-8.80948,-8.61274,0,0,0,67,14,1,2,2,1,0,1,0,0,0,95,94,8,0,0,0,2.671856,878,0
-8.8067,-8.60996,0,0,0,37,0,1,1,2,1,0,0,0,0,0,575,341,17,1,0,0,2.623967,14698,0
-8.42196,-8.15777,0,0,1,102,13,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.81187,-16,0,0,0,102,0,1,2,3,1,0,2,0,0,0,112,78,194,3,0,0,2.810188,1654,0
-16,-8.59595,0,0,0,131,10,1,1,4,3,0,0,0,0,0,806,778,0,35,0,1,3.566437,9376,0
-8.80948,-8.61274,0,0,0,79,0,1,1,3,1,0,0,0,0,0,366,259,60,0,0,0,2.713857,3688,0
-8.80789,-8.61115,0,0,1,59,0,1,1,1,1,0,0,0,0,0,374,346,4,7,0,0,2.56844,7237,0
-16,-16,0,0,1,140,9,0,0,1,0,0,0,0,0,0,190,288,522,6,0,1,2.840435,2857,0
-8.42037,-8.15618,0,0,0,83,0,1,1,1,1,0,0,0,0,0,73,73,0,0,0,1,2.585784,163,0
-8.80749,-8.61075,1,0,0,114,7,1,1,1,1,0,0,0,0,0,3161,3084,2,273,0,0,3.245879,20444,0
-8.68501,-8.51145,0,0,1,139,1,1,1,2,1,0,0,0,0,0,146,331,50,5,0,0,2.732418,1420,0
-8.80749,-8.61075,0,0,0,57,1,1,2,3,1,0,1,0,0,0,26,74,7,0,0,0,2.530582,916,0
-8.81147,-8.59437,0,0,0,118,6,1,2,4,1,1,0,0,0,0,910,1734,16,5,0,1,1.739358,7236,0
-16,-16,0,0,0,22,0,0,0,0,0,0,0,0,0,0,644,461,20,4,0,0,1.566697,21377,0
-16,-16,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.8051,-8.60836,0,0,0,18,1,1,1,1,1,0,0,0,0,0,524,433,9,0,0,0,2.909395,26122,0
-8.8051,-8.60836,0,0,0,16,3,1,1,1,1,0,0,0,0,0,472,282,17,6,0,0,2.964067,39899,0
-8.8055,-8.60876,0,0,0,22,3,1,1,1,1,0,0,0,0,0,233,354,378,12,0,1,2.578583,13656,0
-8.8051,-8.60836,0,0,0,16,6,1,1,1,1,0,0,0,0,0,224,218,0,0,0,0,1.15408,3212,0
-8.80869,-8.61195,1,0,0,65,13,1,1,1,1,0,0,0,0,0,1866,766,37,13,0,0,1.999558,21756,0
-8.44271,-8.33856,0,0,0,127,9,1,2,4,1,0,1,0,0,0,391,326,0,61,0,0,2.774397,23248,0
-8.81187,-8.60329,0,1,0,101,10,0,0,1,0,0,0,0,0,0,539,1122,0,20,0,0,3.009088,1388,0
-16,-8.58621,0,0,0,139,9,1,2,3,1,1,0,0,0,0,154,111,0,3,0,0,1.416104,1497,0
-8.42116,-8.13594,1,0,0,98,10,1,2,3,1,0,1,0,0,0,2692,1786,134,181,0,0,1.514673,73945,0
-8.80908,-8.59198,0,0,0,58,11,1,1,2,1,0,0,0,0,0,1071,875,0,75,0,0,3.413202,13995,0
-8.43914,-8.30369,0,1,0,60,10,1,1,3,1,0,0,0,0,0,28,10,0,1,0,1,2.510473,3809,0
-8.43914,-8.30369,0,1,0,60,10,1,1,3,1,0,0,0,0,0,744,244,68,3,0,0,2.759498,49915,0
-8.81187,-8.58383,0,1,0,72,3,1,1,4,1,0,0,0,0,0,714,289,38,5,0,0,1.981382,42428,0
-8.81187,-8.58383,0,1,0,72,3,1,1,4,1,0,0,0,0,0,217,320,21,4,0,0,2.682673,10891,0
-8.81187,-8.58383,0,1,0,72,3,1,1,4,1,0,0,0,0,0,50,108,0,0,0,0,2.417894,7765,0
-8.81187,-8.58383,0,1,0,72,4,1,1,4,1,0,0,0,0,0,136,87,1,0,0,0,1.090543,1831,0
-8.81187,-8.58383,0,1,0,72,4,1,1,4,1,0,0,0,0,0,419,377,65,0,0,1,2.106889,27282,0
-8.81187,-8.58383,0,1,0,72,4,1,1,4,1,0,0,0,0,0,1081,957,0,10,0,0,2.086856,60897,0
-8.81187,-8.58383,0,1,0,72,5,1,1,4,1,0,0,0,0,0,62,115,6,0,0,1,1.372679,5285,0
-8.81187,-8.58383,0,1,0,72,6,1,1,4,1,0,0,0,0,0,1285,1318,952,0,0,1,1.880011,25922,0
-8.81187,-8.58383,0,1,0,72,6,1,1,4,1,0,0,0,0,0,44,93,0,0,0,1,1.255297,6311,0
-8.81187,-8.58383,0,1,0,72,6,1,1,4,1,0,0,0,0,0,342,142,23,1,0,1,2.367552,38146,0
-8.11007,-8.04741,0,0,0,121,8,1,1,2,1,0,0,0,0,0,94772,97032,614,2237,0,0,3.249622,126671,1
-8.42235,-8.15817,0,0,1,130,4,1,1,2,2,0,0,0,0,0,43,20,2,0,0,1,1.571698,311,0
-8.8059,-8.60916,0,0,0,32,3,1,1,1,1,0,0,0,0,0,63,57,1,0,0,1,1.927666,6474,0
-8.80709,-8.61035,0,0,0,51,1,1,1,1,1,0,0,0,0,0,68,147,95,1,0,1,1.462495,3305,0
-8.42552,-8.15514,0,0,0,138,8,1,1,3,3,0,0,0,0,0,182,660,1,10,0,0,3.280874,2755,0
-8.8067,-8.60996,1,0,0,47,11,1,1,2,1,0,0,0,0,0,361,352,2,1,0,1,1.667503,16342,0
-8.81187,-16,1,0,0,96,2,1,2,3,1,0,1,0,0,0,475,321,2,2,0,0,2.083744,35385,0
-8.8051,-8.60836,0,0,1,27,0,1,1,1,1,0,0,0,0,0,126,214,1,1,0,1,1.365671,6145,0
-8.80988,-8.61314,1,0,0,106,2,1,2,2,1,1,0,0,0,0,98,352,15,1,0,0,2.397983,2804,0
-8.81107,-8.60249,0,0,0,88,0,0,0,0,0,0,0,0,0,0,464,617,25,4,0,0,1.214977,8513,0
-8.68422,-8.4804,0,0,0,121,2,1,1,4,1,0,0,0,0,0,516,1283,0,37,0,0,2.987872,4131,0
-16,-16,0,0,0,50,0,0,0,0,0,0,0,0,0,0,660,284,6,10,0,1,1.812279,17175,0
-16,-16,0,0,0,16,6,0,0,0,0,0,0,0,0,0,136,125,3,0,0,1,2.763076,1886,0
-8.80749,-8.61075,0,0,0,49,0,1,1,1,1,0,0,0,0,0,3,51,1,0,0,0,1.072362,27,0
-8.80948,-8.61274,1,0,0,90,3,0,0,0,0,0,0,0,0,0,656,636,46,12,0,0,2.235008,27301,0
-8.8051,-8.60836,0,0,1,25,4,1,1,1,1,0,0,0,0,0,472,319,123,8,0,0,1.464555,28271,0
-8.8055,-8.60876,0,0,0,26,7,1,1,1,1,0,0,0,0,0,400,317,15,4,0,1,2.883909,11546,0
-8.80908,-8.61235,0,0,1,71,0,1,1,1,1,0,0,0,0,0,25,28,51,0,0,1,1.170709,1416,0
-8.0532,-7.8816,0,0,0,128,5,1,1,4,1,0,0,0,0,0,65,159,5,2,0,0,2.982886,1468,0
-8.80829,-8.61155,0,0,0,61,0,1,1,1,1,0,0,0,0,0,106,40,4,0,0,0,2.608909,1641,0
-8.80829,-8.61155,0,0,0,53,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.81226,-16,0,0,0,126,3,1,2,2,1,1,0,0,0,0,1690,1093,213,17,0,0,2.352639,52069,0
-8.80869,-8.59159,0,0,1,76,10,1,1,2,1,0,0,0,0,0,172,461,4,7,0,0,3.133303,7731,0
-8.8067,-8.60996,0,0,0,36,0,1,1,1,1,0,0,0,0,0,653,408,41,8,0,0,2.900834,19325,0
-8.8067,-8.60996,0,0,0,39,14,1,2,2,1,1,0,0,0,0,1722,1830,2,50,0,0,1.919306,18112,0
-16,-8.60487,0,0,1,139,1,1,2,5,1,0,0,0,1,0,171,282,0,5,0,0,2.949319,8424,0
-16,-16,0,0,1,29,0,0,0,0,0,0,0,0,0,0,561,385,218,3,0,0,2.865365,29754,0
-16,-16,0,1,0,24,2,0,0,0,0,0,0,0,0,0,216,412,7,2,0,0,2.87261,1629,0
-8.80908,-8.61235,0,1,0,55,0,1,1,2,1,0,0,0,0,0,230,345,357,6,0,0,3.457047,7834,0
-8.43834,-8.32235,0,1,0,48,8,1,1,2,1,0,0,0,0,0,55,127,0,6,0,0,2.794261,581,0
-8.41957,-8.15538,0,1,0,57,5,1,1,1,1,0,0,0,0,0,665,714,24,22,0,1,3.092116,26536,0
-16,-16,0,1,0,27,13,0,0,0,0,0,0,0,0,0,796,1136,77,34,0,0,2.664475,20414,0
-8.80709,-8.61035,0,1,0,36,2,1,1,1,1,0,0,0,0,0,294,824,15,7,0,1,3.253353,9352,0
-8.80749,-8.61075,0,1,0,32,7,1,1,1,1,0,0,0,0,0,369,376,4,15,0,0,4.198835,2811,0
-16,-16,0,1,0,25,7,0,0,0,0,0,0,0,0,0,38,106,114,3,0,1,2.163322,1114,0
-8.8067,-8.60996,0,0,1,67,0,1,1,2,2,0,0,0,0,0,234,394,5,6,0,0,2.666777,2428,0
-16,-16,0,0,0,26,13,0,0,0,0,0,0,0,0,0,670,511,34,8,0,1,1.227975,86002,0
-8.80749,-8.61075,1,0,0,56,13,1,1,1,1,0,0,0,0,0,536,516,15,16,0,0,1.943694,8994,0
-8.8059,-8.60916,0,0,0,29,7,1,1,1,1,0,0,0,0,0,144,117,45,2,0,1,1.675513,7013,0
-8.8055,-8.60876,0,0,0,32,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.80829,-8.61155,0,0,0,57,13,1,2,2,1,0,1,0,0,0,562,307,7,8,0,1,2.00401,13966,0
-16,-16,0,0,0,22,2,0,0,0,0,0,0,0,0,0,170,189,4,0,0,0,1.428886,2845,0
-16,-16,0,0,0,42,13,0,0,0,0,0,0,0,0,0,2246,2079,11,24,0,0,2.52176,51468,0
-16,-16,0,0,0,20,10,0,0,0,0,0,0,0,0,0,342,281,38,2,0,1,1.524071,15355,0
-16,-16,0,0,0,22,5,0,0,0,0,0,0,0,0,0,268,233,20,0,0,1,2.727312,5990,0
-8.8059,-8.60916,0,0,0,28,0,1,1,1,1,0,0,0,0,0,994,938,15,8,0,0,1.909128,34125,0
-8.8059,-8.60916,0,0,0,28,1,1,1,1,1,0,0,0,0,0,366,106,159,2,0,1,1.873933,35679,0
-8.8063,-8.60956,0,0,0,41,6,1,1,1,1,0,0,0,0,0,42,15,40,1,0,0,1.119639,5789,0
-16,-16,1,0,0,45,10,0,0,0,0,0,0,0,0,0,116,85,3,1,0,0,2.540447,11544,0
-8.80988,-8.61314,1,0,0,90,10,1,2,3,1,0,1,0,0,0,32,120,2,1,0,0,3.054513,355,0
-16,-16,0,0,0,40,0,0,0,0,0,0,0,0,0,0,19,42,1,1,0,1,1.067061,162,0
-16,-16,0,0,1,60,13,0,0,0,0,0,0,0,0,0,392,1254,0,8,0,0,3.556369,13893,0
-8.80749,-8.61075,1,0,0,65,0,1,1,1,1,0,0,0,0,0,371,103,21,1,0,0,1.75002,12434,0
-16,-16,0,1,0,22,12,0,0,0,0,0,0,0,0,0,44,221,5,0,0,1,2.71919,2685,0
-8.8063,-8.60956,0,0,0,31,12,1,1,1,1,0,0,0,0,0,433,433,227,5,0,0,2.716523,45267,0
-8.80908,-8.61235,0,0,1,75,0,1,1,2,2,0,0,0,0,0,53,84,4,1,0,1,1.080842,434,0
-16,-16,0,0,0,50,1,0,0,0,0,0,0,0,0,0,211,163,121,2,0,1,2.447587,9589,0
-16,-16,1,0,0,114,0,0,0,0,0,0,0,0,0,0,312,313,134,10,0,1,2.773871,69637,0
-16,-16,0,0,0,69,0,0,0,0,0,0,0,0,0,0,1605,1235,74,9,0,0,1.237196,30032,0
-16,-16,0,0,1,43,0,0,0,0,0,0,0,0,0,0,104,239,145,0,0,0,1.073284,4291,0
-16,-16,0,1,0,88,0,0,0,3,0,0,0,0,0,0,8,39,0,0,0,0,1.900503,192,0
-8.80829,-8.61155,0,0,0,71,0,1,1,1,1,0,0,0,0,0,234,221,20,2,0,0,1.971252,44017,0
-8.80709,-8.61035,0,0,0,48,12,1,1,1,2,0,0,0,0,0,1315,1927,9,8,0,0,2.589272,7539,0
-8.80709,-8.61035,0,0,0,43,0,1,1,2,1,0,0,0,0,0,179,99,12,3,0,0,1.810106,699,0
-8.81226,-16,1,0,0,122,1,1,1,1,1,0,0,0,0,0,241,158,278,0,0,0,2.725363,10834,0
-8.8067,-8.60996,0,0,0,32,13,1,2,2,1,0,1,0,0,0,373,181,203,3,0,0,2.986565,14737,0
-8.8067,-8.60996,0,0,0,42,7,1,1,1,1,0,0,0,0,0,424,388,60,4,0,1,1.266832,23930,0
-16,-16,0,0,0,22,8,0,0,0,0,0,0,0,0,0,134,88,12,3,0,1,2.783338,3561,0
-16,-16,0,0,0,17,0,0,0,0,0,0,0,0,0,0,183,212,24,0,0,0,1.360754,3117,0
-8.42394,-8.14901,0,1,0,88,11,1,2,4,1,0,1,0,0,0,1064,156,0,47,0,0,2.192476,15001,0
-8.42513,-8.16094,0,1,0,121,11,1,2,2,1,1,0,0,0,0,2433,356,0,102,0,0,2.000199,25978,0
-8.81028,-8.61354,0,0,0,88,12,1,1,2,2,0,0,0,0,0,300,259,971,20,0,1,3.357011,21876,0
-8.81187,-16,0,0,0,92,11,1,2,3,2,2,0,0,0,0,463,641,263,18,0,0,2.915862,23545,0
-8.81147,-8.60289,0,1,0,86,2,1,3,3,1,1,1,0,0,0,1665,153,0,88,0,1,3.739398,5192,1
-16,-16,1,1,0,71,0,0,0,0,0,0,0,0,0,0,8906,361,1,227,0,0,2.990713,24378,0
-8.43635,-8.3322,0,0,0,34,2,1,1,2,2,0,0,0,0,0,176,129,3,1,0,0,1.088694,2671,0
-8.8051,-8.60836,0,0,0,22,7,1,1,2,1,0,0,0,0,0,78,128,10,3,0,1,2.410471,5251,0
-7.73734,-7.80602,0,0,0,139,8,1,1,1,1,0,0,0,0,0,322,336,10,6,0,1,3.353515,2941,1
-16,-16,0,1,0,54,0,0,1,3,0,0,2,0,0,0,3671,1669,0,161,0,0,2.881052,55457,0
-16,-16,0,0,0,18,13,0,0,0,0,0,0,0,0,0,403,366,180,2,0,0,1.660155,10153,0
-16,-16,0,0,0,19,13,0,0,0,0,0,0,0,0,0,569,279,484,1,0,1,1.191059,16523,0
-16,-16,0,0,0,14,1,0,0,0,0,0,0,0,0,0,63,65,2,0,0,0,1.080233,1250,0
-16,-8.59714,0,0,0,138,11,1,1,3,1,0,0,0,0,0,128,117,7,1,0,0,1.360607,5247,0
-16,-16,1,0,1,99,0,0,0,1,0,0,0,0,0,0,103,232,3,1,0,0,1.695213,131,0
-16,-16,0,0,0,14,13,0,0,0,0,0,0,0,0,0,187,245,27,0,0,0,1.226414,9914,0
-16,-16,0,0,0,14,1,0,0,0,0,0,0,0,0,0,104,256,1,1,0,1,2.861891,1908,0
-8.8067,-8.60996,0,0,0,41,13,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-8.80988,-8.59278,0,0,1,85,11,1,1,2,1,0,0,0,0,0,35,92,0,0,0,0,2.004348,467,0
-8.81067,-8.59357,0,0,0,113,10,1,1,2,1,0,0,0,0,0,474,677,3,8,0,0,3.569691,7480,0
-8.81187,-16,0,0,1,117,1,1,1,2,1,0,0,0,0,0,2302,2063,9602,165,0,0,3.422631,76115,0
-8.81147,-16,0,1,0,77,2,1,1,3,1,0,0,0,0,0,50,141,1,1,0,0,1.630037,526,0
-16,-8.58542,1,0,0,137,11,1,1,4,1,0,0,0,0,0,76,165,4,4,0,0,1.428392,847,0
-8.42433,-8.16015,0,1,0,119,8,1,1,1,1,0,0,0,0,0,632,495,1,18,0,0,1.461404,3876,0
-16,-16,0,1,0,120,0,0,0,0,0,0,0,0,0,0,628,272,178,1,0,1,2.416699,57480,0
-16,-16,0,1,0,115,0,0,1,1,0,0,0,0,1,0,512,363,89,13,0,0,1.406663,22713,0
-16,-16,0,1,1,119,9,0,0,1,0,0,0,0,0,0,469,796,103,25,0,0,2.506351,8733,0
-16,-16,0,1,0,119,12,0,2,3,1,0,1,0,0,0,368,208,8,5,0,0,2.590914,19667,0
-16,-16,0,1,1,118,1,0,0,0,0,0,0,0,0,0,58,78,4,1,0,1,1.449688,3529,0
-16,-16,0,1,0,115,3,0,0,0,0,0,0,0,0,0,142,323,2,3,0,1,2.205049,2841,0
-8.8063,-8.60956,0,0,0,33,13,1,1,1,1,0,0,0,0,0,348,609,256,22,0,1,2.176218,5938,0
-8.81147,-8.60289,1,0,0,122,1,1,2,5,1,0,1,0,0,0,85,88,41,1,0,1,2.90233,9386,0
-16,-16,1,0,0,76,2,0,0,1,0,0,0,0,0,0,74,102,1,1,0,0,2.887022,957,0
-16,-16,1,0,0,56,2,0,1,1,0,0,1,0,0,0,13,34,28,0,0,0,1.941015,651,0
-8.80709,-8.61035,0,0,0,42,13,1,1,1,1,0,0,0,0,0,1121,118,190,47,0,0,2.832118,4891,0
-16,-16,0,0,0,22,13,0,0,0,0,0,0,0,0,0,523,507,21,15,0,1,1.80728,33578,0
-16,-16,0,0,0,14,3,0,0,0,0,0,0,0,0,0,78,247,0,1,0,0,1.617528,1567,0
-8.80869,-8.61195,0,0,0,62,13,1,2,2,1,1,0,0,0,0,40,91,2,1,0,0,1.460775,1036,0
-8.81147,-16,0,0,1,102,13,1,1,3,1,0,0,0,0,0,31,103,2,0,0,0,1.130754,146,0
-8.8055,-8.60876,0,0,0,27,14,1,1,1,1,0,0,0,0,0,256,189,509,1,0,0,1.481464,8182,0
-16,-16,0,0,0,32,0,0,0,0,0,0,0,0,0,0,211,187,34,1,0,0,2.528376,9921,0
-8.8059,-8.60916,0,0,0,45,14,1,2,2,1,1,0,0,0,0,1501,1999,6,34,0,1,2.48629,10518,0
-16,-16,0,0,1,65,11,0,0,0,0,0,0,0,0,0,12,76,6,0,0,0,2.790054,120,0
-16,-16,0,0,1,33,6,0,0,0,0,0,0,0,0,0,28,79,0,1,0,0,1.115073,974,0
-8.8063,-8.60956,0,0,0,33,14,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.8063,-8.60956,0,0,0,35,1,1,1,1,1,0,0,0,0,0,211,306,12,11,0,0,2.576511,3732,0
-8.8051,-8.60836,0,0,0,23,8,1,1,1,1,0,0,0,0,0,3761,919,35,107,0,0,3.140653,46571,0
-8.80988,-8.58185,0,0,1,101,5,1,1,3,1,0,0,0,0,0,368,715,77,2,0,0,1.708912,2639,0
-8.81067,-8.58264,0,0,0,84,11,1,1,3,1,0,0,0,0,0,764,858,48,49,0,0,4.485949,4980,0
-8.10927,-8.07367,0,0,0,132,11,1,2,3,1,0,1,0,0,0,1380,102,361,60,0,0,2.947367,31994,1
-16,-16,0,0,0,64,0,0,2,3,1,0,1,0,0,0,459,535,0,1,0,0,2.694563,18088,0
-16,-16,0,0,0,36,14,0,0,0,0,0,0,0,0,0,723,414,6,12,0,1,2.635013,49405,0
-8.10927,-8.06524,0,1,0,111,8,1,1,1,1,0,0,0,0,0,57,102,0,0,0,0,3.623746,669,1
-16,-16,0,1,1,63,11,0,0,0,0,0,0,0,0,0,117,294,5,2,0,1,1.229839,823,1
-16,-16,0,1,0,65,0,0,0,0,0,0,0,0,0,0,80,51,0,1,0,0,1.313498,4788,0
-16,-16,1,1,0,120,0,0,0,0,0,0,0,0,0,0,193,455,918,5,0,1,1.663813,2328,0
-16,-16,1,1,0,113,2,0,1,1,0,0,1,0,0,0,293,238,1,34,0,0,1.848336,245,1
-8.80908,-8.58105,0,1,0,57,11,1,1,3,1,0,0,0,0,0,4269,4470,7,9,0,0,1.185154,56147,1
-16,-16,0,1,0,92,11,0,0,1,0,0,0,0,0,0,142,138,22,10,0,0,2.899854,1440,0
-16,-16,0,1,0,105,14,0,1,1,1,0,0,0,0,0,97,250,38,2,0,0,3.741356,1574,0
-8.80869,-8.57276,0,1,0,55,4,1,1,2,1,0,0,0,0,0,57,42,0,1,0,0,1.804414,234,1
-8.81187,-8.59476,1,0,0,127,2,1,2,3,1,0,0,0,1,0,71,206,0,5,0,1,3.73653,4071,0
-8.80829,-8.59971,0,0,1,76,5,1,1,2,1,0,0,0,0,0,108,115,0,6,0,1,2.056309,17165,0
-8.1065,-8.06246,0,1,0,74,9,1,1,2,1,0,0,0,0,0,40957,40082,5,2181,0,0,2.917575,4117,1
-16,-16,1,0,0,120,11,0,1,5,0,0,0,0,1,0,64,75,6,2,0,0,1.100904,1372,1
-16,-16,1,1,0,54,7,0,0,0,0,0,0,0,0,0,468,271,151,12,0,0,2.972195,7683,0
-16,-16,0,1,0,81,0,0,0,2,0,0,0,0,0,0,427,2,0,1,0,0,1.338251,55965,0
-16,-16,1,1,0,57,0,0,0,2,0,0,0,0,0,0,947,0,0,0,0,0,1.206196,91767,0
-16,-16,0,1,0,40,8,0,1,1,0,0,0,0,0,1,348,826,3,13,0,0,1.332653,2942,0
-16,-16,0,1,0,46,0,0,0,2,0,0,0,0,0,0,76,0,0,0,0,0,1.763065,7461,0
-8.81226,-8.59516,0,1,0,102,11,1,1,2,1,0,0,0,0,0,544,237,18,43,0,1,3.207362,1545,1
-8.1061,-8.06206,0,1,0,68,11,1,1,2,1,0,0,0,0,0,9752,113,1,227,0,0,3.861467,4953,1
-8.81107,-8.59397,0,1,0,77,7,1,1,2,1,0,0,0,0,0,5597,953,1,381,0,0,2.973951,6262,1
-16,-16,0,1,0,121,6,0,0,2,0,0,0,0,0,0,112,240,229,2,0,0,1.27306,2303,1
-16,-16,0,0,1,136,4,1,1,1,1,0,0,0,0,0,3213,437,1,79,0,0,1.980239,1469,0
-16,-16,0,0,1,37,0,0,0,0,0,0,0,0,0,0,921,364,36,46,0,0,3.324896,28592,0
-16,-16,0,0,1,101,0,0,0,0,0,0,0,0,0,0,300,85,375,7,0,0,3.068059,77923,0
-16,-16,0,0,1,57,0,0,0,0,0,0,0,0,0,0,564,502,32,8,0,1,1.518722,25851,0
-16,-16,0,0,0,17,0,0,0,0,0,0,0,0,0,0,685,692,33,12,0,1,2.926449,17419,0
-16,-16,0,0,0,137,0,0,0,0,0,0,0,0,0,0,1324,731,2,36,0,0,2.549959,62693,0
-16,-16,0,0,0,26,0,0,0,2,0,0,0,0,0,0,104,101,5,1,0,1,2.987895,3957,0
-8.81147,-8.61172,0,0,0,139,0,1,1,3,2,0,0,0,0,0,347,1184,0,0,0,0,1.247391,7455,0
-16,-16,1,0,0,74,0,0,0,0,0,0,0,0,0,0,264,101,28,0,0,0,1.066743,4081,0
