Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number,Average_Rating
59212,Doodle Jump,2013,BaseGame,5 to under 12,2,4,1,1,20,26,1,1,8,21,9,4.95
55881,Racing Dwarfs,2012,BaseGame,5 to under 12,2,4,3,1,30,9,0,2,9,7,4,7.35714
16042,Circus Grandioso,2012,BaseGame,5 to under 12,1,4,1.5,2,15,38,1,1,6,34,9,6.06618
52658,Dark Horse: Outlaw,2012,PremiumGame,5 to under 12,1,4,2,2,90,143,6,3,7,6,7,7.66667
34830,Age of Steam Expansions: Southern US & Pittsburgh,2007,PremiumGame,under 5,3,6,3.6667,3,120,47,0,49,52,14,16,7.35149
67448,Foto safari,2010,BaseGame,5 to under 12,2,6,1,4,30,5,0,0,0,3,0,8.33333
69033,Flippin Monsters,2015,BaseGame,5 to under 12,2,4,1,1,30,1,0,0,0,2,2,8
21183,Trivial Pursuit Mini Pack: War & Victory,1987,PremiumGame,12 to under 18,2,6,3,1,90,31,2,2,3,11,4,5.72727
9805,"Run, Fight, or Die!",2014,BaseGame,12 to under 18,1,4,1.9178,73,40,1367,38,154,585,677,228,7.20898
22308,Curse of the Cobras Game,1982,BaseGame,5 to under 12,2,6,2,1,10,15,2,4,8,8,7,5.9375
10834,Quarantine,2013,BaseGame,12 to under 18,2,4,2.1296,54,60,1176,111,76,412,685,210,6.33391
42615,Mehinaku,2011,BaseGame,12 to under 18,2,6,3,1,75,34,0,13,44,22,7,6.57727
16410,The Bugman's Game,2009,BaseGame,12 to under 18,2,6,1.5,2,30,45,1,2,11,33,10,6.06061
17796,NinjaGO,2011,BaseGame,5 to under 12,2,2,1,6,15,47,0,0,3,36,22,4.93056
9782,Invasion from Outer Space: The Martian Game,2010,BaseGame,12 to under 18,2,6,2.7719,57,90,1544,68,123,443,687,188,7.22371
49643,San Guo Sha: Overnight Fame,2011,PremiumGame,under 5,3,10,2,4,60,62,0,0,3,25,4,5.472
31707,Mine-Shaft Gap,2006,BaseGame,5 to under 12,2,2,2.3333,3,60,16,1,1,3,6,4,7.08333
20309,Die Siedler von Catan: Das Turnier-Set zum Kartenspiel,1997,PremiumGame,under 5,2,2,2.5263,19,60,520,20,4,10,167,26,7.15359
36069,Nabuko,2005,BaseGame,under 5,2,2,1,1,30,1,0,0,0,1,0,5
40026,Deep into the Bekaa,2008,BaseGame,12 to under 18,1,2,1.5,2,120,12,0,2,3,4,2,5.75
7456,Vinci,1999,BaseGame,12 to under 18,3,6,2.7897,428,90,3260,190,167,471,3553,1253,7.15814
18227,Unusual Suspects,2009,BaseGame,5 to under 12,2,4,1,2,10,90,10,0,6,38,15,4.51316
61186,The Walking Dead Board Game: The Best Defense  Woodbury Expansion,2014,PremiumGame,12 to under 18,1,5,2,1,45,138,2,10,20,29,6,7.36897
16339,Cluedo  Passport to Murder,2000,BaseGame,5 to under 12,2,6,1.8,10,30,118,1,7,21,64,14,5.93906
9886,Gang of Four,1990,BaseGame,5 to under 12,3,4,1.8763,194,40,2803,151,34,143,1771,662,6.60209
17400,America Triumphant: The Battle of the Bulge,2003,BaseGame,12 to under 18,2,2,2.0909,11,90,185,17,3,9,52,35,5.41346
12514,Feudo,2004,BaseGame,12 to under 18,2,4,2.907,43,90,774,117,21,59,286,160,6.10402
16366,Hop to It!,2007,BaseGame,5 to under 12,2,6,1.1667,6,10,82,4,4,7,33,14,5.84242
24338,Redneck Life,2004,BaseGame,12 to under 18,2,6,1,1,60,52,2,1,7,29,13,5.23103
58510,Pass the Pandas,2014,BaseGame,5 to under 12,2,5,1,1,10,1,0,6,24,3,0,7.13333
21578,Cargo Wars,1990,BaseGame,5 to under 12,3,6,1,1,120,21,0,0,3,6,3,6
23574,Once Upon a Time: Dark Tales,2004,PremiumGame,5 to under 12,2,6,1.4821,56,30,1519,25,44,134,588,206,6.91633
15252,Hellfire Pass,1985,BaseGame,12 to under 18,2,2,2.5455,11,180,205,9,7,6,39,29,6.48333
19468,Square Dance,1996,BaseGame,5 to under 12,2,2,1.5,2,30,10,3,3,1,3,5,5.66667
8670,Toledo,2008,BaseGame,5 to under 12,2,4,2.1958,189,60,1846,132,36,178,1509,486,6.30385
9396,Blokus 3D,2003,BaseGame,5 to under 12,2,4,1.7556,356,15,3814,235,97,327,3188,1149,6.86208
44684,Rat Race,2002,BaseGame,5 to under 12,2,5,2,1,30,1,0,0,1,3,1,5.33333
38367,Rally Point Volume 2: Advanced Squad Leader Starter Kit Special Study,2007,PremiumGame,under 5,2,2,4.25,4,75,106,0,14,21,22,11,7.86364
69213,The Games: Blood and Spectacle,2015,BaseGame,under 5,2,16,3,1,180,1,0,0,0,0,0,0
9579,Elasund: The First City,2005,BaseGame,5 to under 12,2,4,2.7327,404,90,3274,229,74,339,2793,931,6.71143
50894,"September's Eagles: The Thompson Trophy Air Races, 1929-1939",2014,BaseGame,12 to under 18,2,4,2,1,120,7,0,3,10,1,4,8.5
28584,The Life of Christ: A Christian Bible Game,1998,BaseGame,5 to under 12,2,4,2,1,60,8,0,1,2,2,1,5.5
25769,Legends of Wrestling,2002,BaseGame,5 to under 12,1,2,1.2,5,30,46,5,2,11,24,8,7.57083
33187,Triagonal,2006,BaseGame,5 to under 12,1,4,2,3,20,17,3,0,8,8,4,6
62585,Destruction of Force Z,2014,BaseGame,12 to under 18,1,1,2.3333,3,20,26,1,6,15,8,5,6.75
67897,Star Wars: Imperial Assault  Boba Fett Villain Pack,2015,PremiumGame,12 to under 18,2,5,2.5,4,90,663,1,81,282,43,15,8.53488
21137,Gruftmeister,2003,BaseGame,5 to under 12,2,4,2,2,60,28,1,0,1,11,3,3.09091
29510,Three Throws,2004,BaseGame,5 to under 12,2,4,1,1,20,14,2,0,0,6,3,3.33333
15794,Bibliogamo,2011,BaseGame,5 to under 12,1,1,1.3333,3,20,83,0,4,47,35,32,6.38714
56850,Karvisen TSH-peli,1988,BaseGame,5 to under 12,2,4,1,1,45,1,0,0,0,1,1,4
55908,Otontin: Warriors of the Lost Empire,2014,BaseGame,5 to under 12,3,8,1,1,20,18,1,0,3,15,7,3.73333
14410,Across the Potomac,1994,BaseGame,12 to under 18,2,2,2.4706,17,120,326,14,6,14,77,59,6.25974
49526,Anthem,2011,BaseGame,5 to under 12,2,4,1.3333,3,30,41,1,0,1,22,9,5.33182
16984,Hide & Seek Safari,2005,BaseGame,under 5,2,2,1.3333,6,20,81,2,2,4,52,28,5.58269
28000,4th Street Pro Football,2000,BaseGame,5 to under 12,1,2,3.8,5,180,28,1,8,14,23,11,7.82609
33328,Age of Steam Expansion: The Netherlands,2007,PremiumGame,12 to under 18,5,7,3.5,2,120,264,12,17,27,24,39,6.61337
57160,8 Planets: Captains of the Solar System,2015,BaseGame,12 to under 18,2,4,2,2,120,2,0,4,14,7,1,7.57143
12381,Clue DVD Game,2006,BaseGame,5 to under 12,3,5,1.8333,30,60,660,50,2,15,264,101,6.21648
53415,Thunderstone Avatars,2012,PremiumGame,12 to under 18,1,5,2.3636,11,90,992,39,49,101,255,72,6.96922
20452,I Think You Think I Think,1984,BaseGame,12 to under 18,2,6,1.6667,3,60,44,7,4,1,27,13,5.27778
44102,Tomb Raider: Underworld,2009,BaseGame,5 to under 12,1,4,2.2,5,90,63,3,8,9,22,5,6.53455
13459,WeyKick On Ice,2005,BaseGame,5 to under 12,2,6,1.25,8,30,32,0,11,28,39,19,7.4359
12299,Objective: Kiev,2010,BaseGame,12 to under 18,2,2,1.8148,27,45,511,18,3,16,111,71,6.96463
12923,Liebe & Intrige,2007,BaseGame,5 to under 12,2,4,1.7632,38,45,278,7,19,56,234,95,6.1109
63730,Drecksause,2014,BaseGame,5 to under 12,2,4,1,1,20,25,1,0,2,15,3,5.56667
10860,The Enchanted Tower,2012,BaseGame,5 to under 12,2,4,1.1667,24,25,526,6,57,203,258,91,7.00543
15450,Scan,1986,BaseGame,5 to under 12,2,4,2.5,2,10,139,6,10,11,53,29,6.10377
20393,Agatha Christie: Behind the Screen,1986,BaseGame,5 to under 12,1,5,1,2,45,12,1,3,2,10,4,3.95
35083,Tannhuser: Eva Kramer Winter Pack,2007,PremiumGame,under 5,2,10,2,2,90,83,2,29,55,18,10,6.86111
17902,Shoot Out,2002,BaseGame,5 to under 12,2,2,1.1333,15,20,362,27,5,10,111,53,5.25928
12530,Saga,2003,BaseGame,5 to under 12,3,6,1.8571,7,60,148,5,7,20,100,27,6.8074
47632,Fresco: The Scrolls,2010,PremiumGame,5 to under 12,2,4,2.1875,16,45,1079,22,63,132,212,80,6.87491
39767,Gangster: Der Clou,2008,PremiumGame,under 5,2,4,1,1,25,37,2,0,0,6,2,7.83333
61401,Railroads,2013,BaseGame,12 to under 18,2,4,1,1,15,64,2,0,1,12,8,5.58333
13630,Bomb Squad,2013,BaseGame,5 to under 12,2,6,2.2,5,30,77,0,59,271,41,75,7.22195
27234,Superstar Lineup Talking Football,1988,BaseGame,5 to under 12,1,2,3,1,30,5,0,0,1,2,1,8.5
17870,Monopoly: Vintage Game Collection,2005,BaseGame,5 to under 12,2,6,1.3333,3,180,153,3,4,9,71,13,5.23099
64399,Moriarty's Machinations,2014,BaseGame,12 to under 18,5,10,2.3333,3,30,69,2,2,19,26,16,6.38615
68307,LEXI Card Game,2014,BaseGame,5 to under 12,2,4,1,1,60,1,0,1,1,1,1,7
20591,Ra,1981,BaseGame,12 to under 18,2,2,1.5,2,120,48,0,10,15,21,9,6.62857
14321,Drakon (first edition),2001,BaseGame,5 to under 12,2,6,1.4,5,20,211,24,3,10,88,27,6.14148
12441,Enclave: Zakon Kraca wiata,2013,BaseGame,12 to under 18,2,4,3.25,12,120,130,11,10,48,117,23,6.93675
16600,Ugh!,2012,BaseGame,5 to under 12,2,6,1.25,8,15,109,5,0,16,32,16,5.80469
31897,Spicy Dice,2004,BaseGame,5 to under 12,2,4,1.6667,3,30,40,5,1,1,13,6,5.84615
46792,Rummikub 8 Round Rummy,2010,BaseGame,5 to under 12,2,6,2,1,60,45,4,0,2,15,4,4.63333
61675,Acute Care,2015,BaseGame,12 to under 18,2,5,3,1,45,2,0,26,117,1,6,9
22495,Gargoyles,1994,BaseGame,5 to under 12,2,4,1,2,20,41,3,2,5,14,5,4.17857
20210,Formula D Circuits 15 & 16: Hockenheim & Zeltweg,1999,PremiumGame,12 to under 18,2,10,1.9091,22,120,657,12,44,47,220,64,7.50686
28977,Affentheater,2006,BaseGame,5 to under 12,2,5,1.3333,3,30,26,3,4,8,13,8,5.80769
18291,1862,1990,BaseGame,12 to under 18,1,2,2,6,180,124,14,2,5,38,19,4.44737
39547,Puzz-Ominos,2007,BaseGame,under 5,1,2,1,1,10,11,0,0,0,4,5,5.175
51100,Foundations,2011,BaseGame,5 to under 12,2,2,2,1,10,4,0,1,3,5,3,8.4
39254,The Great Crusade,1998,BaseGame,under 5,2,4,1,1,20,3,0,0,0,3,2,5.83333
47585,Fist of the North Star,1986,BaseGame,12 to under 18,2,7,1,1,30,3,0,0,2,2,1,7.5
9904,Top Race,1996,BaseGame,5 to under 12,2,6,1.7714,105,45,1263,65,67,138,1040,330,6.76119
57003,Cassette Juego: Carrera de Bolidos,1987,BaseGame,5 to under 12,2,4,1,1,30,3,0,0,0,1,1,6
49803,Chattanooga Choo-Choo III,2011,BaseGame,under 5,2,5,1,1,47,1,0,0,0,2,1,6.75
64993,Great War Commander,2015,BaseGame,12 to under 18,2,3,2,1,120,3,0,21,113,3,3,9.5
8897,Claustrophobia,2009,BaseGame,12 to under 18,2,2,2.4719,392,45,6352,158,604,2599,4588,1215,7.68159
20209,Formula D Circuits 21 & 22: Budapest & Nrburgring,1999,PremiumGame,12 to under 18,2,10,1.9,20,120,542,10,61,67,200,57,7.4349
54814,SNCF: The Netherlands,2012,PremiumGame,under 5,3,6,2,1,30,72,3,7,6,8,13,6.90625
57672,Die Siedler von Catan: Das Mini-Spiel,2010,BaseGame,5 to under 12,3,3,2,1,30,10,0,1,4,1,1,3
50219,Elemental: the card game,2011,BaseGame,12 to under 18,2,4,5,1,30,8,0,0,1,4,1,8.125
32641,Suitors,2007,BaseGame,5 to under 12,2,5,1.2857,7,15,36,0,2,2,23,13,5.36957
14894,USN Deluxe,2004,BaseGame,under 5,2,2,3.9091,11,30,162,4,14,22,35,26,6.95429
42230,Bible Verse Match-Up,2009,BaseGame,5 to under 12,1,8,2,1,15,2,0,0,1,0,1,0
11434,Souvlaki Wars,2011,BaseGame,5 to under 12,2,4,1.6071,28,30,349,26,14,45,299,80,6.53211
16835,Lunar Command,2009,BaseGame,5 to under 12,2,2,1.5,10,30,139,4,12,34,61,26,5.59492
15203,Drakborgen Legenden,2002,BaseGame,under 5,2,4,2.2353,17,90,263,4,11,23,194,51,5.91392
18312,Rats!,2000,BaseGame,5 to under 12,2,4,1,3,10,138,8,0,0,35,19,4.26429
8494,Entdecker,1996,BaseGame,5 to under 12,2,4,2.225,120,60,1708,85,65,165,1156,344,6.49315
59591,Freedom: The Underground Railroad  Promo Cards,2013,PremiumGame,5 to under 12,1,4,2.8571,7,90,818,8,19,26,58,51,7.77741
42555,"Occupation of the Rhineland: German Remilitarization, 1936",2009,BaseGame,12 to under 18,1,1,1,1,120,33,0,2,4,5,4,6.18
26157,Solomon's Treasure,1988,BaseGame,5 to under 12,2,6,1,1,60,9,1,1,1,7,2,5.28571
24003,Schatzjagd,2003,BaseGame,5 to under 12,2,4,1.3333,3,15,57,3,2,0,17,9,5.26765
11618,Casa Grande,2011,BaseGame,5 to under 12,2,4,2.1111,27,45,341,14,23,65,242,69,6.48124
27940,Down in Flames: WWI,2005,BaseGame,5 to under 12,2,8,2,3,60,36,1,6,18,14,9,6.75
31078,Hoplon 3,2006,BaseGame,12 to under 18,2,2,5,1,120,3,0,0,0,4,1,5.25
41871,Flintloque (third edition): War in Catalucia,2009,BaseGame,12 to under 18,1,2,3,3,60,15,0,0,5,8,2,8.5
7222,BattleLore,2006,BaseGame,5 to under 12,2,2,2.7618,1268,60,9660,564,363,1624,8244,2679,7.43642
16328,Witty Chronos,2011,BaseGame,5 to under 12,3,5,1.8333,6,30,46,0,4,7,37,8,6.01324
40043,All-time Baseball,2008,BaseGame,under 5,2,2,2,2,45,10,0,2,3,6,4,8.625
27303,Piquet: Les Grognards,2004,PremiumGame,12 to under 18,2,6,2.5,2,90,21,1,0,1,5,3,7.2
18177,Blue Marble,1982,BaseGame,5 to under 12,2,4,1.4286,7,90,69,0,0,0,55,12,4.86364
17133,Atoll,2008,BaseGame,under 5,2,2,2.2,10,20,13,0,2,6,98,34,5.48041
24780,Atta Ants Expansion,2004,PremiumGame,5 to under 12,2,4,2.1429,7,45,139,1,7,11,39,20,6.00641
50781,War Galley,2011,BaseGame,under 5,2,2,1.25,4,20,35,1,1,11,16,10,7.73438
17391,Cthulhu Mash,2003,BaseGame,12 to under 18,1,4,3,3,60,88,10,15,40,33,24,5.46939
25261,Steam and Steel,1998,BaseGame,under 5,3,4,3.5,2,180,29,3,4,7,8,4,6.375
21415,Tracks to Titicaca,1996,BaseGame,under 5,2,6,4,1,180,45,5,9,7,15,6,6.16667
17033,Partners,1998,BaseGame,12 to under 18,2,4,1.5,6,60,104,0,0,5,53,15,5.82075
7448,Dream Factory,2000,BaseGame,5 to under 12,2,5,2.1205,498,60,4339,280,216,693,4117,1679,7.10816
19159,Zwickern,1999,BaseGame,5 to under 12,3,4,2,4,30,128,13,0,2,24,17,4.975
13437,Ordo,2009,BaseGame,5 to under 12,2,2,3,7,45,57,0,6,34,45,21,7.31
60745,"Pathfinder Adventure Card Game: Rise of the Runelords  ""Horsechopper +1"" Promo Card",2014,PremiumGame,5 to under 12,1,4,2.5,4,90,514,23,26,51,63,26,7.56286
9130,Betrayal at House on the Hill,2004,BaseGame,12 to under 18,3,6,2.3336,1268,60,18985,354,519,2923,14028,3903,7.10345
15419,Zombie Town,2011,BaseGame,12 to under 18,3,6,1.6667,3,20,155,3,3,18,58,8,6.15517
60681,Bora Bora: Orange God Tiles,2013,PremiumGame,12 to under 18,2,4,2.4,10,60,905,20,26,46,154,73,7.34026
24026,Piraten-Duell,2004,BaseGame,5 to under 12,2,4,1.25,4,20,49,3,3,3,23,7,5.57391
7129,Goa,2004,BaseGame,12 to under 18,2,4,3.3897,1065,90,8357,181,857,2500,8663,2605,7.69691
46313,Cutthroats!,2010,BaseGame,5 to under 12,3,7,2.6667,3,90,7,0,3,9,5,5,7.3
7866,Ra: The Dice Game,2009,BaseGame,5 to under 12,2,4,1.7363,201,45,1917,51,214,500,1974,638,6.76649
13243,Quest: A Time of Heroes,2010,BaseGame,5 to under 12,2,5,1.88,25,90,709,77,9,55,183,71,6.0888
26121,War Stories,2005,BaseGame,12 to under 18,2,2,2,1,30,22,1,0,1,11,9,3.82727
47257,Alex & Co,2010,BaseGame,under 5,3,6,2.5,2,30,85,7,0,4,15,11,5.03333
10886,Hordes of the Things,1991,BaseGame,12 to under 18,2,6,2.4737,38,45,414,11,13,50,218,87,7.24486
41002,Hungry Wolves,2009,BaseGame,5 to under 12,2,4,1,2,15,27,1,0,7,20,7,6
7747,Summoner Wars: Alliances Master Set,2015,BaseGame,5 to under 12,2,4,2.5417,24,45,1061,9,122,403,354,82,8.75975
46621,Hakodate Sensou,2010,BaseGame,12 to under 18,1,2,2,1,120,16,0,0,2,4,1,7
36318,Matanga!,2009,BaseGame,5 to under 12,2,5,2,1,25,10,0,0,2,6,1,7
56937,Alice's Adventures in Wonderland,2013,BaseGame,5 to under 12,1,6,2,2,30,1,0,1,8,2,0,9
25328,The Big Idea: More Cards!,2004,PremiumGame,5 to under 12,3,6,1.2667,15,45,273,14,9,15,115,53,6.81435
7513,Advanced Squad Leader: Starter Kit #2,2005,BaseGame,12 to under 18,2,2,3.7805,164,180,1979,31,101,262,847,288,7.88902
63782,Kremlin (Limited Edition),2014,BaseGame,12 to under 18,2,6,3,2,45,179,6,3,6,28,11,7.30357
58981,Batman: Arkham City Escape  Hotline to Oracle Promo card,2013,PremiumGame,12 to under 18,2,2,2,1,40,39,3,0,2,9,1,6.62222
27167,The Rules According to Ral,1986,BaseGame,under 5,2,10,2,1,30,16,1,0,0,3,3,5.83333
9470,Middle-Earth,1995,BaseGame,12 to under 18,1,5,3.623,183,90,2162,178,109,133,1413,553,7.14902
52359,Anima Tactics: Kirsten,2008,PremiumGame,12 to under 18,2,2,3,1,60,7,0,0,0,0,0,0
15884,Like Minds,2004,BaseGame,5 to under 12,4,8,1.1429,7,30,151,14,2,4,62,27,5.95064
8777,Waterloo,2009,BaseGame,12 to under 18,2,2,3.2542,59,180,844,33,77,181,344,192,7.04535
31677,Krizovky,1990,BaseGame,5 to under 12,2,4,1,1,30,3,0,0,0,2,1,5.5
9435,Omen: A Reign of War,2011,BaseGame,12 to under 18,2,2,2.3034,89,30,1807,96,93,356,822,361,7.51573
56411,Card City expansion,2012,PremiumGame,12 to under 18,1,4,2,1,30,119,4,7,9,17,8,5.26471
7914,The End of the Triumvirate,2005,BaseGame,5 to under 12,2,3,2.7379,206,60,1799,165,96,345,1434,678,6.8527
38556,Schwarzmarkt,2008,BaseGame,under 5,3,6,2.5,6,60,47,5,5,14,23,12,6.11739
25370,Rommel's Afrika Korps,1988,BaseGame,12 to under 18,1,2,2,2,180,20,0,1,2,3,0,6
10556,Band of Brothers:  Ghost Panzer,2013,BaseGame,5 to under 12,2,2,2.6316,19,90,501,21,92,202,152,86,8.39605
28038,Age of Steam Expansion: Bay Area,2005,PremiumGame,12 to under 18,3,5,3.8,5,120,43,0,36,44,15,13,7.06405
19387,Palenque,1998,BaseGame,5 to under 12,2,4,3,1,120,70,14,3,4,28,18,3.6875
23027,Fortune's Colony,2003,BaseGame,5 to under 12,2,4,1.5,2,15,15,0,0,3,11,7,5.86364
8925,Fields of Arle,2014,BaseGame,12 to under 18,1,2,3.876,129,120,2397,19,506,1465,1154,308,8.40627
14827,Julchen und die Monster,2006,BaseGame,5 to under 12,2,5,1.5714,14,20,169,9,11,22,80,36,5.99375
55853,Dark Village,2011,BaseGame,12 to under 18,7,30,2,1,45,2,0,0,0,1,1,7.1
35953,AT-43 Army Book: Karmans,2007,PremiumGame,12 to under 18,2,2,4.5,2,30,121,1,1,1,34,15,7.32353
26519,Delta Force,1988,BaseGame,5 to under 12,2,2,2.5,2,15,7,1,0,0,2,1,4.5
7331,Francis Drake,2013,BaseGame,12 to under 18,3,5,2.9034,176,120,2882,60,490,1539,2091,559,7.56833
42322,Elizeus,2005,BaseGame,12 to under 18,2,4,4,1,60,1,0,0,1,0,0,0
11171,Nanuk,2009,BaseGame,under 5,5,8,1.5625,48,45,727,48,43,125,516,204,6.27846
39722,Catch me if you can,2008,BaseGame,under 5,2,2,3,1,20,5,0,0,0,3,0,5.66667
28628,Second World War,2004,BaseGame,12 to under 18,2,2,1.6667,3,60,15,0,1,3,5,5,6.9
8069,"Red Winter: The Soviet Attack at Tolvajrvi, Finland  8-12 December 1939",2012,BaseGame,12 to under 18,2,2,2.9831,59,30,966,20,83,297,340,141,8.06504
69821,Falling Coin,2015,BaseGame,5 to under 12,3,4,1,1,5,8,0,1,6,0,1,0
27856,Advanced Tactics,2003,PremiumGame,12 to under 18,2,2,1,1,20,2,0,0,1,1,1,6
54712,Summoner Wars: Bellor's Retribution Reinforcement Pack,2012,PremiumGame,5 to under 12,2,4,2.1667,6,30,940,12,37,97,171,39,8.17105
18815,DICEcapades,2007,BaseGame,12 to under 18,2,6,1.5484,31,30,992,72,9,33,446,165,5.05603
58392,Schlongo,2012,BaseGame,18 to under 21,2,12,1,1,10,4,0,3,6,4,4,7.25
14126,BUS,2015,BaseGame,5 to under 12,2,3,1.5,6,20,302,1,7,19,47,27,6.81489
25525,Rapido Bloc,1990,BaseGame,5 to under 12,1,4,1,1,1,15,1,2,3,7,1,6.07143
9423,Starfarers of Catan,1999,BaseGame,12 to under 18,3,4,2.5865,416,120,5198,210,217,600,4051,1294,6.80747
60917,Moteneba.,2013,BaseGame,12 to under 18,3,5,2.5,4,60,39,1,2,6,21,6,6.39048
30273,Clobber,2001,BaseGame,under 5,2,2,2.6667,3,15,7,0,0,1,17,7,6.22059
29093,Die Koala Brder: Auf Geht's Nach Haus!,2004,BaseGame,5 to under 12,2,4,1,1,10,3,1,0,0,0,1,0
13414,Deadlands: The Battle for Slaughter Gulch,2009,BaseGame,under 5,2,6,2.9118,34,60,616,51,34,132,252,95,5.9496
11490,Mechwarrior: Dark Age,2002,BaseGame,5 to under 12,2,10,2.6835,79,60,1023,104,29,38,656,264,6.17767
26304,Super 12,1986,BaseGame,5 to under 12,2,6,1,1,30,5,1,0,0,2,1,2
45343,Kaeru,2010,BaseGame,5 to under 12,2,2,1.5,2,30,3,0,0,0,2,2,5.5
18798,Buffy the Vampire Slayer: The Board Game,2000,BaseGame,12 to under 18,2,8,1.8889,9,60,198,15,5,26,104,50,4.00394
45114,Roope-Set Liikemiespeli,2010,BaseGame,5 to under 12,2,6,1.5,2,30,12,1,0,3,11,4,4.36364
7421,Legacy: The Testament of Duke de Crecy,2013,BaseGame,5 to under 12,1,4,2.6687,166,60,2760,72,292,998,2101,509,7.40216
27819,Capital Talouspeli,1996,BaseGame,12 to under 18,2,6,1,1,120,12,1,0,1,10,5,3.95
43318,Monopoly: National Trust Edition,2009,BaseGame,5 to under 12,2,6,1,2,60,3,0,0,0,2,1,6
19666,Plagio,1999,BaseGame,12 to under 18,4,7,2,3,20,24,0,0,2,19,2,7.05263
16659,Good Question!,2007,BaseGame,5 to under 12,3,8,1.1667,12,30,138,14,2,13,74,30,5.60757
16246,Raiding Parties,2012,BaseGame,5 to under 12,2,4,1.6667,3,30,179,12,12,32,41,30,6.85854
49694,Mondo: Das Duell,2011,PremiumGame,5 to under 12,2,2,2.6667,3,30,145,15,11,24,29,8,7.21379
40653,Zusammen mit den Kleinen Bren zhlen lernen,2006,BaseGame,under 5,2,4,1,2,30,15,0,0,2,14,5,6.16429
18527,Gregory Horror Show,2002,BaseGame,5 to under 12,2,4,1.4,5,90,260,29,7,11,115,60,4.99439
39346,Battle of the Atlantic (1942),2007,BaseGame,under 5,2,10,2,1,40,2,0,0,0,1,2,6
45993,Niagara,1997,BaseGame,5 to under 12,2,4,1,1,30,16,0,0,2,6,0,5.48333
65111,Cyntopia: The future is now,2015,BaseGame,12 to under 18,1,7,2,1,30,2,0,0,5,2,2,5.665
29697,Queablo,2005,BaseGame,12 to under 18,2,10,3,1,5,14,0,1,1,8,3,5
16608,Barn Buzzin' Goofy,1999,BaseGame,under 5,2,2,1,3,10,36,6,3,5,35,23,5.73429
12143,Heart of Crown,2011,BaseGame,12 to under 18,2,4,2.5294,17,30,101,2,31,118,75,19,7.64093
53526,Zombie Fried,2013,BaseGame,12 to under 18,2,6,2,3,45,62,5,0,1,17,7,4.97059
56396,Tokaido: The New Encounters,2012,PremiumGame,5 to under 12,2,5,1.8462,13,45,652,13,66,143,193,59,7.02699
29302,"Car Wars Supplement, The AADA Vehicle Guide: Volume 2",1987,PremiumGame,5 to under 12,2,8,2,1,90,111,1,3,6,29,8,6.81034
50222,Race for the Checkered,2002,BaseGame,5 to under 12,2,8,1,1,15,1,0,0,0,2,2,2
56286,Gauntlet of Fools Promo Cards,2012,PremiumGame,under 5,2,6,1.6,5,30,324,31,2,9,79,32,6.31899
30699,Gimel,1983,BaseGame,5 to under 12,2,2,3,1,30,36,1,2,2,8,1,5.0625
62845,The Agents: Sites,2013,PremiumGame,5 to under 12,2,5,2,1,30,197,7,8,6,10,6,7.41
12262,Galactic Strike Force,2014,BaseGame,12 to under 18,2,6,3.2727,22,60,768,88,24,130,281,118,6.17941
40931,Trivial Pursuit Singles: Music,2008,BaseGame,12 to under 18,2,3,1,1,30,13,2,0,3,3,3,4.33333
63066,Pathfinder Adventure Card Game: Skull & Shackles Adventure Deck 3  Tempest Rising,2014,PremiumGame,5 to under 12,1,6,2,1,90,758,9,22,65,74,22,8.04527
26193,Evolution,2005,BaseGame,12 to under 18,4,12,1.6667,3,45,49,3,2,4,28,9,5.39821
48811,Robin Hund,2010,BaseGame,5 to under 12,2,5,1.5,2,20,27,0,2,4,11,4,6.09091
23806,The HellGame: Extra Evil,2004,PremiumGame,12 to under 18,3,6,3.5714,7,180,221,9,9,18,68,23,7.34971
39801,Godzilla: Monsters Attack!,2008,BaseGame,under 5,1,6,2.3333,3,60,1,0,6,9,11,4,8.04545
8164,Kory,2013,BaseGame,12 to under 18,2,4,1.8667,60,20,1190,34,50,215,845,206,6.92353
39606,Medieval Manor,2008,BaseGame,under 5,2,4,2,2,90,33,0,3,33,22,16,6.35455
15742,Give Me Liberty,1992,BaseGame,12 to under 18,1,2,3.3846,13,120,148,14,9,9,42,29,6.15952
18977,Nametrain,1993,BaseGame,12 to under 18,2,6,1,1,45,11,0,1,0,5,4,5.3
64726,Mokra 1st September 1939,2014,BaseGame,12 to under 18,2,2,2,1,120,10,0,2,3,6,3,6.83333
7327,Thurn and Taxis,2006,BaseGame,12 to under 18,2,4,2.2677,1670,60,14544,397,445,1628,13543,3304,7.14671
42946,GoblinFever,2009,BaseGame,5 to under 12,2,4,1,1,45,6,0,0,3,4,5,7.825
44008,3-high,2009,BaseGame,12 to under 18,1,4,2,1,15,10,0,0,1,4,4,6
15423,Master Fox,2015,BaseGame,5 to under 12,2,4,1.2,5,20,116,2,14,45,45,10,6.16944
29038,Transformers Card Game,1985,BaseGame,5 to under 12,2,4,1,1,15,4,0,1,2,2,2,3.5
22072,Hotu Matua,1989,BaseGame,12 to under 18,2,2,2.3333,3,30,71,6,7,11,17,9,6.52353
