Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number
33053,Suomirokkia trivia,2006,BaseGame,5 to under 12,2,6,1,2,30,9,1,0,0,13,4
17931,Serendipity,2008,BaseGame,under 5,2,6,2,4,45,44,3,0,8,31,14
28786,FlipQuest: Quest for the Princess' Crystal,2001,BaseGame,5 to under 12,1,4,2,1,45,8,1,2,6,5,3
64605,Stabil-IT,2014,BaseGame,12 to under 18,2,4,2,1,60,2,0,0,0,1,0
14661,Those Pesky Humans!,2009,BaseGame,12 to under 18,2,4,1.9,10,90,345,46,15,99,118,50
29882,Tusk,1994,BaseGame,5 to under 12,1,8,1,2,10,26,1,1,11,3,3
33674,Inchworm,2000,BaseGame,5 to under 12,2,2,3,1,20,3,0,0,1,2,4
28651,Wort-schWatz,2004,BaseGame,5 to under 12,2,8,1,1,15,10,0,0,0,2,1
11402,Robotory,2006,BaseGame,5 to under 12,2,2,1.7692,39,15,670,26,19,76,361,138
65055,Babylon 5 Component Game System: 2258 Starter Kit  Earth,1997,PremiumGame,5 to under 12,2,6,2,1,120,14,1,1,0,6,2
58627,Carcassonne Big Box,2006,BaseGame,5 to under 12,2,5,2.3214,28,45,902,12,17,47,340,72
25617,Treason in the Tower,2002,BaseGame,5 to under 12,2,6,1.6667,3,45,39,4,3,0,17,15
8383,BioShock Infinite: The Siege of Columbia,2013,BaseGame,12 to under 18,2,4,2.9444,36,60,1430,89,112,474,483,165
65194,Spyfall: Cathedral promo cards,2014,PremiumGame,12 to under 18,3,8,1.5,4,15,81,2,77,113,26,10
57351,Sibylla,2013,BaseGame,5 to under 12,2,5,1,1,45,12,0,2,7,6,2
18198,SongBurst 50's & 60's Edition,1990,BaseGame,18 to under 21,3,4,1.1667,6,30,207,19,0,3,90,39
41331,Monopoly: Star Trek Continuum Edition,2009,BaseGame,5 to under 12,2,6,1.6,5,120,86,4,3,9,26,12
18830,ThinkBlot,1997,BaseGame,5 to under 12,2,6,1,13,45,457,62,0,2,175,87
9129,Jambo,2004,BaseGame,12 to under 18,2,2,2.0743,781,45,8388,293,368,1352,6808,2268
17825,Asterix & Obelix,2006,BaseGame,5 to under 12,2,2,1.1538,13,20,145,6,36,58,86,41
17790,This Vs That,2003,BaseGame,12 to under 18,4,16,1.5,8,45,87,12,2,3,37,20
18108,Trivial Pursuit: 1980s,2000,BaseGame,12 to under 18,2,24,2.0833,12,40,185,7,1,8,113,33
36838,Field of Glory Companion 1: Rise of Rome,2008,PremiumGame,under 5,2,4,4,3,180,141,4,2,2,29,8
10282,Goldbru,2004,BaseGame,5 to under 12,3,4,2.5263,133,60,1602,142,34,107,1145,503
31990,Black Powder Battles,2004,BaseGame,12 to under 18,0,0,2,4,120,18,0,0,1,7,3
32018,El Tour,1989,BaseGame,under 5,2,4,1,1,30,3,0,1,1,2,1
10234,Mottainai,2015,BaseGame,12 to under 18,2,5,2.8372,43,30,1233,20,96,466,360,162
30662,Lukas: oder wie man eine Schleife bindet,2006,BaseGame,under 5,2,6,1,1,15,5,0,0,1,1,1
19179,Gold Train,2000,BaseGame,12 to under 18,2,6,2,1,120,38,1,6,4,12,6
9632,Loony Quest,2015,BaseGame,5 to under 12,2,5,1.2462,65,20,1075,3,137,436,768,141
55838,PAX: Nocturnus,2012,PremiumGame,5 to under 12,1,4,2.5,4,45,198,5,11,19,30,22
71181,Rising Glory,-99,BaseGame,12 to under 18,2,2,2,1,120,0,0,1,29,2,11
10756,Infamy,2013,BaseGame,12 to under 18,3,4,2.875,32,60,402,19,47,200,261,90
17658,Astrix et les Romains,1990,BaseGame,5 to under 12,2,6,1.625,8,60,112,6,2,4,50,16
8091,Gunslinger,1982,BaseGame,12 to under 18,1,7,3.2358,106,90,1566,62,191,378,803,385
53604,Detective Graves Against The Mastermind,2012,BaseGame,5 to under 12,2,2,1,2,40,8,0,1,12,2,4
28202,Commodore,2005,BaseGame,5 to under 12,2,2,1.5,4,30,21,0,0,6,10,16
48724,Equinox,2008,BaseGame,5 to under 12,2,2,1,1,10,2,0,0,0,1,1
68942,Bountytown,2015,BaseGame,12 to under 18,3,6,2,1,30,20,0,10,25,9,4
9919,Duel in the Dark,2007,BaseGame,5 to under 12,1,2,2.4794,194,45,2500,239,93,430,1279,613
9808,Mystery Express,2010,BaseGame,12 to under 18,3,5,2.6806,144,90,2904,111,222,812,2067,585
64972,Amphipolis: 424/422 av. J.-C.,2014,BaseGame,under 5,2,2,2.375,8,120,73,3,2,1,14,4
15592,The Game of Life: Card Game,2002,BaseGame,5 to under 12,2,4,1.5556,18,30,218,7,13,35,116,65
7213,The Manhattan Project,2012,BaseGame,12 to under 18,2,5,2.9446,343,120,5895,123,717,2302,4530,1097
18626,Monopoly: Pokmon,1995,BaseGame,5 to under 12,2,6,2.08,25,120,627,29,2,16,280,91
64304,Yardmaster: Caboose Expansion,2014,PremiumGame,12 to under 18,2,5,1,3,20,489,18,2,15,45,18
32323,Ringmaster,2000,BaseGame,5 to under 12,2,6,2.25,4,180,43,0,4,45,7,17
24551,Kampfgruppe Commander: Clash of Armor II,2001,BaseGame,12 to under 18,2,2,3.5,2,120,18,3,0,3,5,4
14598,Click & Crack,2013,BaseGame,5 to under 12,3,4,1.6,5,20,121,4,12,38,71,20
21630,Marlowe,1992,BaseGame,5 to under 12,3,5,3,1,45,41,4,1,3,11,4
24456,Laboratrio do Dr. Lgica,2004,BaseGame,5 to under 12,2,4,1,1,30,4,0,0,0,5,3
58353,Zoodlums,2013,BaseGame,12 to under 18,1,6,1.5,2,20,20,5,0,3,8,3
67746,Shootin' Blanks,2015,BaseGame,12 to under 18,2,8,2,1,30,6,0,0,1,5,0
10814,Doodle Quest,2014,BaseGame,5 to under 12,1,4,1.0769,13,15,562,7,65,172,253,74
24701,Tamega,2003,BaseGame,under 5,1,4,1,2,15,15,1,0,5,9,6
38202,Anno Domini: Probespiel,2005,PremiumGame,under 5,2,8,1,2,30,94,25,0,1,22,15
17808,Elementalis,2006,BaseGame,5 to under 12,2,4,2,5,30,97,17,3,15,44,33
24325,Railroad Dice: Germany,2004,PremiumGame,12 to under 18,2,4,3.2,5,60,307,13,13,20,76,31
15734,A Line in the Sand: The Battle of Iraq,1991,BaseGame,5 to under 12,2,6,2.7143,28,180,484,55,8,32,180,95
53580,Bestiary,2012,BaseGame,5 to under 12,2,2,1,1,15,5,0,0,2,2,2
18518,UNO Stacko,1994,BaseGame,5 to under 12,2,10,1.1282,39,20,708,42,6,24,385,129
60531,Damage Report: On Fire,2015,PremiumGame,5 to under 12,2,7,1,1,45,5,0,6,10,1,2
14057,Sheep & Thief,2014,BaseGame,5 to under 12,2,4,1.6667,6,30,98,0,22,118,54,26
17465,Pop Belly,1999,BaseGame,under 5,2,4,1.2222,9,20,127,15,11,25,69,39
9659,Trans Europa,2005,BaseGame,5 to under 12,2,6,1.4048,331,20,2724,63,122,258,2610,741
17474,Eye of Horus,2002,BaseGame,5 to under 12,2,8,1.4,5,45,87,6,1,5,35,22
32656,Fortress Cassino: The Road to Rome,1998,PremiumGame,12 to under 18,2,2,5,2,180,53,1,5,7,13,5
58943,Shuriken,2013,BaseGame,12 to under 18,2,5,5,1,120,1,0,1,10,2,7
14235,The Powerpuff Girls: Saving the World Before Bedtime,2000,BaseGame,5 to under 12,2,4,1.1538,13,30,352,52,5,14,163,100
20456,Eighth Air Force,1995,PremiumGame,12 to under 18,2,8,2.1212,33,20,600,39,11,21,256,103
14500,Geek Out! Pop Culture Party,2014,BaseGame,5 to under 12,2,99,1,1,20,175,4,3,28,53,7
58439,Ascension: Rise of Vigil  Lotus Siren Promo,2013,PremiumGame,under 5,1,4,1,1,30,201,8,5,22,29,9
22688,My Dog Can Do That,1996,BaseGame,under 5,1,4,1,1,20,23,2,1,0,6,6
59433,Cthulhu Wars:  6-8 Player Map,2014,PremiumGame,12 to under 18,6,8,3,1,120,35,0,6,14,0,3
59987,Katapult,2012,BaseGame,5 to under 12,2,4,1,1,30,21,0,0,1,10,4
14048,Risk: Balance of Power,2008,BaseGame,12 to under 18,2,2,2.25,32,60,605,44,31,58,266,104
18747,All Wound Up,2004,BaseGame,5 to under 12,2,4,1.2927,41,60,412,43,11,30,270,129
13978,Let Them Eat Shrimp!,2014,BaseGame,5 to under 12,2,5,1.6,5,20,163,6,14,45,50,32
67183,Cyvasse,2015,BaseGame,under 5,2,2,2,1,30,1,0,0,1,1,0
19232,The New Dungeon: Miniatures and Game Supplement,1989,PremiumGame,5 to under 12,1,6,2,4,45,83,3,34,44,47,22
66881,Epoch: Early Inventors,2016,BaseGame,12 to under 18,2,4,2.5,2,150,7,1,10,61,10,5
18557,Gelb gewinnt!,2005,BaseGame,5 to under 12,2,8,1.2222,9,30,130,10,2,3,86,27
12384,Origo,2007,BaseGame,5 to under 12,2,5,2.6098,41,60,552,59,12,41,328,95
43090,"Last Night on Earth: ""We've Got To Go Back!""",2007,PremiumGame,12 to under 18,2,6,2.125,8,90,499,7,18,47,119,38
24172,The Very Hungry Caterpillar Game,1993,BaseGame,under 5,1,4,1,3,10,22,1,0,0,9,6
43591,Gray Death Legion,1986,PremiumGame,under 5,2,5,5,1,120,49,2,0,2,5,1
43805,Federation Commander: Hydran Attack,2009,PremiumGame,12 to under 18,2,8,3,2,60,72,1,16,25,19,3
34333,Hannibal and the Punic Wars,2005,PremiumGame,12 to under 18,2,6,4,1,120,17,1,0,2,5,2
53512,Pirate Hunter,2012,BaseGame,5 to under 12,3,6,1,1,30,4,0,1,6,3,0
43402,The Skins Game,1991,BaseGame,5 to under 12,2,4,1,1,30,28,4,0,1,2,0
48759,Classic BattleTech: FedCom Civil War,2002,PremiumGame,under 5,2,6,4,1,120,28,0,0,2,3,0
32173,Vinna eller frsvinna,2006,BaseGame,5 to under 12,2,4,1,1,30,5,0,1,1,2,1
14731,Orbit,1993,BaseGame,12 to under 18,3,6,2,6,45,215,13,16,19,56,29
53625,High Command: Europe,2014,BaseGame,12 to under 18,2,2,3.3333,3,120,1,0,9,45,7,3
43816,Wings of War: Crossfire Booster Pack,2010,PremiumGame,under 5,3,3,2.3333,3,30,282,6,17,44,49,20
11585,Dice Brewing,2014,BaseGame,12 to under 18,2,4,2.4138,29,45,557,25,45,205,289,98
29794,Warfighter 101: The Guards,2006,BaseGame,5 to under 12,2,2,3,1,40,11,0,1,6,4,4
24465,SpongeBob SquarePants Bikini Bottom Beach Party Game,2004,BaseGame,under 5,2,4,1,1,30,6,0,1,1,3,2
16118,Jungle,1981,BaseGame,5 to under 12,2,6,1.25,4,30,71,7,2,2,30,14
13360,Spexxx,2013,BaseGame,5 to under 12,2,4,1.7,10,30,157,1,6,27,117,35
19523,Desert War,1984,PremiumGame,12 to under 18,2,2,3.4722,36,60,543,11,67,58,231,99
71035,Dungeon Derby,-99,BaseGame,under 5,1,4,3,1,180,3,0,0,7,0,0
8939,The Manhattan Project,2012,BaseGame,12 to under 18,2,5,2.9446,343,120,5895,123,717,2302,4530,1097
59636,Krosmaster: Arena  Count Frigost exclusive figure,2013,PremiumGame,under 5,2,4,1,1,30,250,7,15,27,26,6
57609,Monster Caf,2013,BaseGame,5 to under 12,2,4,1,5,20,90,0,9,22,25,6
14570,Grand Prix: F1,2002,BaseGame,5 to under 12,3,8,2,4,45,53,2,12,9,42,14
14660,Spree!,1997,BaseGame,5 to under 12,3,8,1.3333,27,60,765,48,6,12,277,121
15939,Police 07,1986,BaseGame,5 to under 12,2,6,1.7143,7,45,77,1,5,8,51,23
8037,Axis & Allies,1981,BaseGame,12 to under 18,2,5,3.0295,881,180,10138,556,49,207,7875,2631
22366,The Baby-Sitters Club Game,1989,BaseGame,5 to under 12,2,4,1,2,30,26,3,0,2,8,6
22265,Goosebumps: One Day at Horrorland Game,1996,BaseGame,5 to under 12,2,4,1.5,4,45,48,4,1,5,21,8
18872,Urban Myth,2002,BaseGame,12 to under 18,2,6,1.2105,19,45,379,57,1,5,157,64
21670,"Car Wars Expansion Set #5, Double Arena",1984,PremiumGame,5 to under 12,2,8,3,3,90,146,4,2,7,45,18
10663,Vino,1999,BaseGame,12 to under 18,3,5,2.9833,60,90,775,36,44,91,610,234
33633,Power Grid: The New Power Plant Cards,2007,PremiumGame,12 to under 18,2,6,2.9909,219,120,8326,61,108,373,2775,905
65941,Outlaw,2014,BaseGame,5 to under 12,2,3,1,2,15,17,0,1,4,4,5
50062,Space Assault,2011,BaseGame,5 to under 12,2,6,1,2,20,34,1,8,32,16,14
29682,Penniless and Insane,2001,BaseGame,5 to under 12,3,7,2,1,30,17,0,1,0,4,8
58473,Pirackie Skarby,2013,BaseGame,5 to under 12,2,5,1,1,15,40,2,1,2,26,7
42373,PowerMage 54,2009,BaseGame,5 to under 12,2,6,1.6667,3,15,30,3,2,6,22,11
44326,Tix,2009,BaseGame,5 to under 12,2,2,2,1,15,22,0,7,26,19,10
16449,Flunkern,2005,BaseGame,5 to under 12,3,6,1.0833,12,40,116,2,1,2,67,23
62456,Tutti Frutti,2014,BaseGame,5 to under 12,2,6,1,2,10,27,0,1,2,10,3
44885,Mouse-Party,2010,BaseGame,5 to under 12,2,4,1,1,15,10,1,1,0,9,3
23939,Goofy Golf Machine,1994,BaseGame,5 to under 12,1,4,1.5714,7,10,36,3,5,12,20,9
27517,Star Fleet Battles: Module R1  Bases & Auxiliaries,1992,PremiumGame,12 to under 18,2,12,4,8,180,142,3,1,4,40,6
8327,"Warhammer 40,000 (fifth edition)",2008,BaseGame,under 5,2,12,3.7468,79,60,1397,28,15,48,893,207
36204,Game of Life: Pirates of the Caribbean  At World's End,2007,BaseGame,under 5,2,6,1.75,4,45,53,4,2,8,15,7
31596,"Bolide Tracks #1: Roma, Italian GP, and O Copo, Brazilian GP",2006,PremiumGame,12 to under 18,2,8,2.5,8,120,301,28,14,15,57,35
10977,Chariots of Fire,2010,BaseGame,under 5,2,2,3.5313,32,120,765,12,25,60,163,79
14961,Das Labyrinth des Pharao,2013,BaseGame,5 to under 12,1,5,1.7143,7,40,63,4,6,23,41,20
29434,Flocks,2005,BaseGame,under 5,2,4,1.3333,3,10,6,0,0,1,5,2
43903,Pizza Paletti,2009,BaseGame,5 to under 12,2,4,1,3,45,34,2,1,1,18,8
28836,Runebound: Shadow Walker Character Deck,2006,PremiumGame,12 to under 18,2,6,2.1538,13,120,867,25,30,69,161,52
21070,Assault on Tobruk,1980,BaseGame,12 to under 18,2,2,2,1,180,74,5,1,1,10,7
39986,Swordsmiths of Spain,2011,BaseGame,under 5,3,4,3,1,90,4,0,4,6,1,1
7454,CO,2012,BaseGame,12 to under 18,1,5,3.8468,248,120,2955,74,447,1487,2200,611
9103,Tobago,2009,BaseGame,12 to under 18,2,4,2.114,570,60,7607,142,688,2238,6908,1753
24584,Biplane Barmy,2003,BaseGame,5 to under 12,2,2,1.6,5,15,29,0,0,1,11,12
32633,International Philosophy Grudgematch,2006,BaseGame,12 to under 18,2,2,2,1,35,11,0,0,5,9,5
21781,Viele Dinge,2003,BaseGame,under 5,2,8,1,3,20,88,2,2,3,29,16
62152,Fire At Will!,2014,BaseGame,5 to under 12,1,2,2.5,2,15,3,0,2,10,2,3
8552,Magna Grecia,2003,BaseGame,12 to under 18,2,4,2.9565,92,90,1087,104,55,114,768,367
7959,You're Bluffing!,1985,BaseGame,5 to under 12,3,5,1.6138,290,45,3475,135,58,230,2475,809
43783,2109,2009,BaseGame,5 to under 12,2,4,2,1,30,14,0,0,7,3,2
56039,Fanticide,2012,BaseGame,under 5,2,5,2,2,20,16,2,3,4,5,5
17052,Geist,2004,BaseGame,5 to under 12,2,5,3,3,60,90,16,11,19,60,42
53438,A Game of Thrones: The Card Game  Valar Dohaeris,2012,PremiumGame,12 to under 18,2,4,5,1,60,229,6,8,12,35,8
33914,Battlefleet Gothic Armada,2005,PremiumGame,12 to under 18,2,2,2.75,4,120,157,4,7,14,84,14
64066,Pathfinder Adventure Card Game: Skull & Shackles Adventure Deck 6  From Hell's Heart,2015,PremiumGame,5 to under 12,1,6,3,2,90,568,10,27,82,47,17
51233,The Smurfs: No Smurf Left Behind,2011,BaseGame,5 to under 12,2,5,1,1,10,15,0,0,0,6,1
47601,Relics,2010,BaseGame,12 to under 18,2,5,3,3,120,16,1,0,2,6,3
10646,Resident Evil Deck Building Game: Alliance,2011,BaseGame,12 to under 18,1,4,2.3704,27,45,1084,47,28,80,423,85
43129,Deadly Russian Roulette: Die or Be Rich,2009,BaseGame,5 to under 12,2,6,1,3,20,15,1,0,0,9,1
59930,Daemon Dice,2014,BaseGame,5 to under 12,2,8,1,1,20,48,1,2,5,15,11
17476,Cookin' Cookies,2003,BaseGame,under 5,2,4,1,6,10,75,1,0,1,37,19
57300,Eclipse: Elders of the Solstice,2011,PremiumGame,12 to under 18,2,6,4,1,120,173,0,51,130,34,9
64618,CV: Gossip,2014,PremiumGame,5 to under 12,2,4,1.9091,11,60,537,9,48,142,120,49
45098,Anima Tactics Rulebook Saga I & II: Awakening & Rise,2009,PremiumGame,12 to under 18,2,2,2.75,4,60,79,1,0,1,32,8
7936,American Rails,2009,BaseGame,12 to under 18,3,5,2.8644,59,90,682,25,88,214,495,202
58060,Die Legenden von Andor: Das letzte Lagerfeuer,2013,PremiumGame,5 to under 12,2,4,1,3,75,343,16,5,28,50,24
21658,Beware the Bog,1991,BaseGame,5 to under 12,2,4,1,1,20,4,0,1,1,1,2
50371,Eaten By Zombies!: We Have the Bomb! Promo,2011,PremiumGame,5 to under 12,2,4,1.5,4,20,733,95,8,14,110,60
7495,Level 7 [Omega Protocol],2013,BaseGame,12 to under 18,2,6,3.0758,66,90,2050,45,426,1657,984,258
17715,Gildia,2007,BaseGame,5 to under 12,2,6,3.5,4,45,27,3,1,2,31,10
20744,Stock Market: The Wall Street Trading Game,1997,BaseGame,5 to under 12,2,4,2,1,45,53,12,0,0,10,5
13729,Diego Drachenzahn,2009,BaseGame,5 to under 12,2,4,1.1538,13,15,239,6,9,34,153,51
55355,Morphology Junior,2012,BaseGame,5 to under 12,4,10,1,1,60,12,1,0,2,5,2
28619,Azacru,2005,BaseGame,under 5,2,4,2.1667,6,30,21,0,0,4,18,12
37461,Slpp fram mig,1987,BaseGame,5 to under 12,2,4,1,1,20,5,0,0,0,5,1
51764,Commands & Colors: Napoleonics Expansion #4  The Prussian Army,2014,PremiumGame,under 5,2,2,2.3158,19,90,483,3,61,128,68,23
28508,Iron Stars: The Merchant War,2005,BaseGame,12 to under 18,2,2,2,1,180,13,0,1,0,2,3
53237,Anzio: Operation Shingle,2012,BaseGame,5 to under 12,2,2,2.6667,3,60,104,6,4,14,15,9
48001,Summoner Wars: Sairook,2010,PremiumGame,5 to under 12,2,4,2.75,4,30,1115,75,16,40,213,52
14370,Attack of the Mutants!,1981,BaseGame,12 to under 18,2,2,1.7273,11,90,205,9,25,34,100,62
14301,Colorpop,2012,BaseGame,5 to under 12,1,5,1.28,25,15,158,15,8,19,239,56
48081,Home Sweet Home,2011,BaseGame,5 to under 12,3,4,3,1,75,2,0,0,2,3,2
16816,Panzer Pranks,1980,BaseGame,12 to under 18,2,2,1.625,8,20,109,3,15,28,34,25
15923,Le Paresseux,1990,BaseGame,5 to under 12,3,6,1,8,45,47,5,9,14,38,25
62867,Heroes of Normandie: GE SS Panzergrenadiere,2014,PremiumGame,5 to under 12,2,9,1.6667,3,60,339,4,12,20,33,10
8610,Midnight Party,1989,BaseGame,5 to under 12,2,8,1.1606,137,30,1718,89,83,228,1187,530
56957,Into The Fire,2012,BaseGame,5 to under 12,1,5,2,1,90,6,0,0,3,4,3
21590,Cacciatori di viverne,1985,BaseGame,12 to under 18,2,6,2,1,60,5,0,2,1,5,3
17217,Laborigines,2007,BaseGame,under 5,2,6,1.8,5,30,82,10,2,23,45,21
15626,Sakkara,2007,BaseGame,5 to under 12,2,2,2.0769,13,40,239,10,33,63,111,47
18729,Zombie! Run for Your Lives!,2012,BaseGame,5 to under 12,3,7,1.2,5,15,100,1,2,12,96,21
64197,Compounded: Geiger Expansion,2015,PremiumGame,12 to under 18,1,5,1.6667,3,90,778,7,16,53,26,53
24080,The Doonesbury Game,1994,BaseGame,12 to under 18,2,6,2,1,60,31,5,2,3,9,10
51626,Kick it: Das Spiel,2010,BaseGame,5 to under 12,2,2,1,1,5,2,0,0,3,1,1
13501,"Brger, Baumeister & Co.",2009,BaseGame,5 to under 12,2,4,1.8182,11,45,144,8,5,12,158,40
10778,Hemloch,2011,BaseGame,under 5,2,2,2,25,30,675,75,35,128,285,115
65115,7 & 7,2014,BaseGame,12 to under 18,2,4,2,1,10,4,0,0,0,1,1
56352,Kingdom Builder: Caves,2012,PremiumGame,5 to under 12,2,4,2.1667,12,45,1007,14,58,130,173,69
50665,A Game of Thrones: The Card Game  Lions of the Rock,2011,PremiumGame,12 to under 18,2,4,2.875,8,60,767,27,26,44,144,31
24660,Chicken Chit-Chat,1981,BaseGame,under 5,2,2,1,1,25,10,0,1,0,8,4
13999,Knight Hawks,1983,BaseGame,12 to under 18,2,2,2.5294,17,60,261,14,2,9,117,47
53519,Shadow Agent,2012,BaseGame,12 to under 18,1,4,3.5,4,45,25,0,11,49,9,12
11216,Napoleon's War:  The 100 Days,2010,BaseGame,5 to under 12,1,2,2.359,39,60,335,27,32,93,149,67
64582,Lewis & Clark: Bauza & Cathala,2014,PremiumGame,12 to under 18,1,5,3,3,120,399,4,19,36,32,16
22791,Canoe,2003,BaseGame,5 to under 12,2,2,2,2,20,19,0,7,10,8,8
18762,Warmaster Chess 2000,1998,BaseGame,5 to under 12,2,2,1.8,5,60,119,5,1,4,34,31
18623,Big Fish Lil' Fish,2005,BaseGame,5 to under 12,2,6,1,12,15,151,9,1,6,82,37
19298,Test Drive,1986,BaseGame,12 to under 18,3,6,2.5,2,60,18,3,1,0,10,6
16766,International Oilman Game,1994,BaseGame,5 to under 12,2,8,2.625,8,120,74,5,4,9,56,22
11897,BattleCON: Fate of Indines,2015,BaseGame,5 to under 12,2,2,3.3333,3,15,288,1,37,126,50,20
59555,Privateer,2015,BaseGame,5 to under 12,3,6,2.6,5,45,34,1,5,72,21,23
41187,Batameuh,2008,BaseGame,under 5,2,4,1,1,15,16,0,0,0,12,2
15769,Schmuggler an Bord,1992,BaseGame,5 to under 12,3,6,1,2,30,55,2,1,2,32,15
52993,Solo Baloncesto,2014,BaseGame,12 to under 18,2,2,2.8,5,120,2,0,5,24,21,5
13271,Manager,1991,BaseGame,5 to under 12,3,6,2.5,14,60,170,11,6,9,108,40
30388,Commands & Colors: Ancients Expansion Pack #2  Rome and the Barbarians,2007,PremiumGame,12 to under 18,2,2,2.5682,88,60,1919,30,154,256,654,262
14709,Fibonacci,1992,BaseGame,under 5,2,2,1.8,5,30,110,5,6,20,53,29
7360,Colosseum,2007,BaseGame,5 to under 12,3,5,2.7523,666,90,6149,126,713,1964,6127,1737
64815,Dungeons & Dragons: Attack Wing  Harpy Expansion Pack,2014,PremiumGame,12 to under 18,2,99,2,1,30,110,2,2,4,10,3
66060,Turbo Rally Card Racing: Thunder Track,2014,PremiumGame,5 to under 12,2,8,2,4,30,69,0,1,4,14,7
13873,Ulysses,2001,BaseGame,5 to under 12,3,5,2.0909,11,45,221,24,6,21,123,51
19342,Monsterjagd,2000,BaseGame,5 to under 12,2,4,1,1,20,67,4,0,1,23,10
18026,Beat the Experts,2002,BaseGame,5 to under 12,2,4,1.6667,3,10,100,12,0,1,33,17
20885,Tilez!,1997,BaseGame,5 to under 12,2,4,1.5,4,30,42,5,2,2,23,13
34722,Battleship Torpedo Attack,2007,BaseGame,under 5,2,2,1.4,5,30,82,3,0,1,29,17
25101,Friedland,1992,BaseGame,5 to under 12,2,2,2,2,2,68,7,1,3,17,5
14996,Nonsense,1993,BaseGame,5 to under 12,3,8,1.3333,3,20,127,4,0,5,54,9
43883,Last Night on Earth: Zombies with Grave Weapons Miniature Set,2010,PremiumGame,12 to under 18,2,6,2.2857,21,60,1369,21,65,156,357,95
25820,Rutschpartie mit Winnie the Pooh,2005,BaseGame,under 5,2,4,1,1,15,4,0,0,0,3,2
58411,Actionworks,2013,BaseGame,5 to under 12,2,6,1.5,2,30,15,2,4,6,12,5
45606,The Grass of Parnassus,2010,BaseGame,5 to under 12,2,4,2,1,45,3,0,0,3,1,3
31521,Space Checkers,2006,BaseGame,5 to under 12,2,4,1,1,30,68,8,1,6,21,7
22852,Star Munchkin 2: The Clown Wars,2004,PremiumGame,5 to under 12,3,6,1.8261,69,90,2101,72,17,105,913,151
20189,NogginNosh,1995,BaseGame,12 to under 18,2,4,1,2,10,27,3,0,0,9,3
8931,Battle Line,2000,BaseGame,12 to under 18,2,2,1.9028,1008,30,11919,244,491,1899,10102,3485
31308,SeaRovers,2006,BaseGame,5 to under 12,1,4,2.75,8,90,32,0,62,159,29,34
40825,Vrmlandskampen,2007,BaseGame,under 5,2,5,2,1,60,1,0,0,0,1,1
11835,Hacker: Deluxe Edition,2001,BaseGame,5 to under 12,2,6,2.6857,35,60,692,45,13,59,284,102
41130,The Ashes of Empire: Das Science-Fiction Brettspiel,1991,BaseGame,12 to under 18,2,8,4,2,180,37,7,1,2,10,4
8470,The Mines of Zavandor,2010,BaseGame,5 to under 12,2,4,2.6269,67,90,1368,115,47,168,755,248
59600,Schnipp Es!,2013,BaseGame,5 to under 12,2,6,1,1,20,39,0,4,4,15,6
18351,Xena: Warrior Princess CCG,1998,BaseGame,5 to under 12,2,3,1,5,10,124,15,5,2,70,38
13862,Anno Domini: Kunst,2001,BaseGame,5 to under 12,2,8,1.6,5,45,100,1,0,3,49,9
58940,Dungeon Dice: KickStarter Exclusive Expansion,2013,PremiumGame,5 to under 12,2,4,2,2,20,376,9,4,7,48,21
31626,Sabotage Pur,2006,BaseGame,under 5,2,4,2,1,30,5,0,1,2,2,1
41345,Sengoku,2010,BaseGame,12 to under 18,1,4,3,1,90,2,0,1,5,1,2
48269,ASL Action Pack #7,2011,PremiumGame,5 to under 12,2,4,4,9,180,481,7,8,17,59,18
13196,The Big Cheese,1998,BaseGame,5 to under 12,3,6,1.3519,54,30,827,43,3,20,440,162
67366,Booty,2015,BaseGame,5 to under 12,2,6,3,1,60,3,0,2,16,1,0
41649,Coloretto: The Limit Cards,2009,PremiumGame,5 to under 12,3,5,1.5,8,30,636,25,10,39,84,54
17051,Johnny Controletti,1997,BaseGame,5 to under 12,2,6,1,4,20,118,12,2,1,72,20
11676,Spank the Monkey,2003,BaseGame,12 to under 18,2,6,1.4417,120,30,1412,59,26,96,1100,308
26740,Hollywood Players,2005,BaseGame,5 to under 12,2,8,1,1,30,14,3,0,2,10,7
16044,Consensus,2008,BaseGame,12 to under 18,3,8,1.25,8,30,77,11,5,13,50,25
9010,Citadels,2000,BaseGame,5 to under 12,2,8,2.0638,3166,60,39847,940,401,2604,31243,7465
35344,Neuroshima Hex! Doomsday Machine 1.0,2006,PremiumGame,12 to under 18,2,4,2.6154,13,30,247,5,57,100,118,48
21639,Passage to Cathay,1984,BaseGame,12 to under 18,2,6,3,1,120,12,0,1,2,0,1
34456,Seven Families,2005,BaseGame,5 to under 12,2,4,1,1,15,9,2,0,0,2,0
30178,First Past The Post,2006,BaseGame,5 to under 12,2,4,1,2,40,13,0,2,6,3,3
33256,Hippomania,2005,BaseGame,5 to under 12,2,4,2.5,2,75,7,0,0,2,2,2
15870,Shokoba,2007,BaseGame,5 to under 12,2,4,1.25,8,20,158,9,1,12,63,26
66305,The Curse of the Black Dice,2015,BaseGame,under 5,2,4,1,1,20,9,0,14,156,11,9
50255,BGConFuso,2011,BaseGame,5 to under 12,3,6,1,3,30,20,2,0,0,8,4
